	gid	accident_cnt	geometry	schoolzone_num	safetysign_num	bump_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	car_num	node	park_YN	foot_traf_mean	traffic	bigcar_ratio	rushhour_freq	road_width
341	다사592096	1	MULTIPOLYGON (((127.0403393581272 37.18428574193693, 127.0403338954103 37.18518712767595, 127.0414604950746 37.185191493105, 127.041465944404 37.18429010722424, 127.0403393581272 37.18428574193693)))	0	0	0	127.0	1	0	0	0	0	0	0	0	0	0	244.89791666666667	674.5524999999999	0.21989324534101884	94.8925	0.5
342	다사592097	0	MULTIPOLYGON (((127.0403338954103 37.18518712767595, 127.0403284324503 37.18608851327682, 127.0414550455026 37.18609287884761, 127.0414604950746 37.185191493105, 127.0403338954103 37.18518712767595)))	0	0	0	45.0	1	6	0	0	0	2	0	1345	0	0	200.2145833333333	839.4749999999997	0.43377889317610496	96.72	0.5
343	다사592098	1	MULTIPOLYGON (((127.0403284324503 37.18608851327682, 127.0403229692472 37.18698989873953, 127.0414495956882 37.18699426445207, 127.0414550455026 37.18609287884761, 127.0403284324503 37.18608851327682)))	0	0	0	0.0	0	0	0	0	1	9	0	0	1	0	424.2745833333333	4142.532499999998	0.2085763375624535	39.301875	0.65625
344	다사592099	0	MULTIPOLYGON (((127.0403229692472 37.18698989873953, 127.0403175058009 37.18789128406409, 127.0414441456311 37.18789564991838, 127.0414495956882 37.18699426445207, 127.0403229692472 37.18698989873953)))	0	2	0	0.0	0	0	3	0	4	10	0	0	0	0	594.3710416666665	9825.735	0.14157117602975933	34.176	0.85
345	다사592100	0	MULTIPOLYGON (((127.0403175058009 37.18789128406409, 127.0403120421115 37.18879266925048, 127.0414386953315 37.18879703524654, 127.0414441456311 37.18789564991838, 127.0403175058009 37.18789128406409)))	0	0	0	0.0	0	0	0	2	0	11	3	7	0	0	347.9746875	11854.336666666668	0.20781283516176025	22.27	0.8333333333333334
346	다사592101	0	MULTIPOLYGON (((127.0403120421115 37.18879266925048, 127.0403065781788 37.18969405429872, 127.0414332447894 37.18969842043651, 127.0414386953315 37.18879703524654, 127.0403120421115 37.18879266925048)))	0	1	0	0.0	0	0	1	0	0	4	0	16	1	0	22.03427083333333	1665.4407142857144	0.20728375928339896	36.39142857142857	0.42857142857142855
347	다사592102	1	MULTIPOLYGON (((127.0403065781788 37.18969405429872, 127.040301114003 37.19059543920879, 127.0414277940046 37.19059980548835, 127.0414332447894 37.18969842043651, 127.0403065781788 37.18969405429872)))	0	0	0	0.0	0	0	0	0	0	2	0	0	0	0	1.4804166666666667	2477.2200000000007	0.09883588098044327	2.405	0.5
348	다사592110	0	MULTIPOLYGON (((127.0402628579622 37.19690512971069, 127.0402573918405 37.19780651351542, 127.041384178992 37.19781088092917, 127.0413896317178 37.19690949698264, 127.0402628579622 37.19690512971069)))	0	0	0	0.0	0	0	0	0	0	4	0	0	1	0	79.94552083333333	14476.435	0.10888015424849873	45.9725	0.625
349	다사592111	0	MULTIPOLYGON (((127.0402573918405 37.19780651351542, 127.0402519254755 37.19870789718199, 127.0413787260234 37.19871226473754, 127.041384178992 37.19781088092917, 127.0402573918405 37.19780651351542)))	0	0	0	0.0	0	0	0	0	0	0	0	0	1	0	120.87291666666668	4697.14	0.041016448306842035	2.93	0.25
350	다사593036	0	MULTIPOLYGON (((127.0417924607627 37.13020670160667, 127.0417870259646 37.1311080957743, 127.0429128236756 37.13111244201396, 127.042918245122 37.13021104770512, 127.0417924607627 37.13020670160667)))	0	0	0	0.0	0	0	0	0	0	2	0	2	0	0	2.6445238095238093	5102.94	0.13979492984532588	2.04	0.5
351	다사593037	0	MULTIPOLYGON (((127.0417870259646 37.1311080957743, 127.0417815909245 37.13200948980387, 127.042907401988 37.13201383618471, 127.0429128236756 37.13111244201396, 127.0417870259646 37.1311080957743)))	0	0	0	0.0	0	0	0	0	0	2	0	0	0	0	1.3211666666666666	5515.67	0.14052145976826022	1.41	0.5
352	다사593038	0	MULTIPOLYGON (((127.0417815909245 37.13200948980387, 127.0417761556426 37.13291088369535, 127.0429019800591 37.1329152302174, 127.042907401988 37.13201383618471, 127.0417815909245 37.13200948980387)))	0	0	0	0.0	0	0	0	0	0	4	0	1	0	0	0.6423214285714286	5515.67	0.14052145976826022	1.41	0.5
353	다사593039	0	MULTIPOLYGON (((127.0417761556426 37.13291088369535, 127.0417707201189 37.13381227744877, 127.0428965578889 37.13381662411201, 127.0429019800591 37.1329152302174, 127.0417761556426 37.13291088369535)))	0	1	0	0.0	0	0	0	1	0	4	0	0	0	0	3.479458333333333	2837.124285714286	0.10221830241878464	27.927142857142854	0.3928571428571429
354	다사593040	0	MULTIPOLYGON (((127.0417707201189 37.13381227744877, 127.0417652843532 37.13471367106408, 127.0428911354774 37.13471801786853, 127.0428965578889 37.13381662411201, 127.0417707201189 37.13381227744877)))	0	0	0	0.0	0	0	0	0	0	6	0	0	1	0	4.092708333333333	5475.6445	0.12235435388014322	45.776	0.7
356	다사593064	0	MULTIPOLYGON (((127.0416401949559 37.15544568610292, 127.0416347533815 37.1563470764039, 127.0427609251841 37.15635142659831, 127.04276635339 37.15545003615605, 127.0416401949559 37.15544568610292)))	0	1	0	0.0	0	0	0	0	0	0	0	11	0	0	37.4046875	8159.748333333334	0.12330094059364642	64.31333333333333	0.3333333333333333
357	다사593066	0	MULTIPOLYGON (((127.041629311565 37.15724846656676, 127.0416238695063 37.15814985659152, 127.0427500680475 37.15815420706851, 127.0427554967365 37.15725281690246, 127.041629311565 37.15724846656676)))	0	0	0	0.0	0	0	5	0	5	6	0	0	1	0	38.9259375	12068.475714285712	0.1527178770083122	68.7957142857143	0.6428571428571429
358	다사593067	0	MULTIPOLYGON (((127.0416238695063 37.15814985659152, 127.0416184272054 37.15905124647815, 127.0427446391168 37.15905559709643, 127.0427500680475 37.15815420706851, 127.0416238695063 37.15814985659152)))	0	1	0	0.0	0	0	0	0	4	4	0	0	0	0	3.6089583333333337	12456.0825	0.1403754217390147	52.79812500000001	0.5
359	다사593068	0	MULTIPOLYGON (((127.0416184272054 37.15905124647815, 127.0416129846623 37.15995263622668, 127.0427392099445 37.15995698698626, 127.0427446391168 37.15905559709643, 127.0416184272054 37.15905124647815)))	0	1	0	0.0	0	0	0	0	0	4	0	0	1	0	8.893749999999997	13404.516666666668	0.12329923995156696	10.69	0.3333333333333333
360	다사593069	0	MULTIPOLYGON (((127.0416129846623 37.15995263622668, 127.0416075418769 37.16085402583708, 127.0427337805306 37.16085837673797, 127.0427392099445 37.15995698698626, 127.0416129846623 37.15995263622668)))	0	0	0	0.0	0	0	0	0	0	4	0	7	0	0	12.3359375	10230.3975	0.10698252864739796	6.1175	0.25
361	다사593070	0	MULTIPOLYGON (((127.0416075418769 37.16085402583708, 127.0416020988494 37.16175541530936, 127.042728350875 37.16175976635156, 127.0427337805306 37.16085837673797, 127.0416075418769 37.16085402583708)))	0	0	0	0.0	0	0	0	0	0	4	0	7	0	0	4.746291666666667	10389.035	0.0916700551327617	5.43	0.25
362	다사593071	0	MULTIPOLYGON (((127.0416020988494 37.16175541530936, 127.0415966555796 37.16265680464353, 127.0427229209778 37.16266115582703, 127.042728350875 37.16175976635156, 127.0416020988494 37.16175541530936)))	0	1	0	0.0	0	0	2	0	3	2	0	0	0	0	6.141374999999999	13503.19875	0.1206801516817242	5.77625	0.4375
363	다사593072	0	MULTIPOLYGON (((127.0415966555796 37.16265680464353, 127.0415912120675 37.16355819383956, 127.042717490839 37.16356254516439, 127.0427229209778 37.16266115582703, 127.0415966555796 37.16265680464353)))	0	2	0	0.0	0	0	1	0	3	3	1	12	0	0	3.01146875	8189.899285714285	0.1528734520136482	16.577142857142857	0.75
365	다사593074	0	MULTIPOLYGON (((127.0415857683133 37.16445958289749, 127.0415803243167 37.16536097181728, 127.0427066298363 37.16536532342474, 127.0427120604585 37.16446393436362, 127.0415857683133 37.16445958289749)))	0	0	0	0.0	0	0	0	0	0	0	0	8	0	0	24.26625	9207.15	0.15512308485001064	14.15	0.625
366	다사593075	0	MULTIPOLYGON (((127.0415803243167 37.16536097181728, 127.0415748800778 37.16626236059896, 127.0427011989724 37.16626671234774, 127.0427066298363 37.16536532342474, 127.0415803243167 37.16536097181728)))	0	1	0	0.0	0	0	0	0	0	0	0	0	1	0	13.450000000000005	10574.14	0.12325282996200505	0.078	0.45
367	다사593076	1	MULTIPOLYGON (((127.0415748800778 37.16626236059896, 127.0415694355967 37.1671637492425, 127.0426957678669 37.16716810113261, 127.0427011989724 37.16626671234774, 127.0415748800778 37.16626236059896)))	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	3.3171875	8814.95	0.11422558683239525	0.09	0.375
370	다사593079	0	MULTIPOLYGON (((127.0415585459075 37.16896652611521, 127.0415531006994 37.16986791434437, 127.0426794730998 37.16987226665847, 127.0426849049306 37.16897087828798, 127.0415585459075 37.16896652611521)))	0	1	0	0.0	0	0	0	0	0	0	0	0	1	0	6.543300264550264	10404.816	0.12286752898109066	0.298	0.4
371	다사593080	0	MULTIPOLYGON (((127.0415531006994 37.16986791434437, 127.0415476552489 37.17076930243539, 127.0426740410274 37.17077365489083, 127.0426794730998 37.16987226665847, 127.0415531006994 37.16986791434437)))	0	0	0	0.0	0	0	0	0	0	3	61	0	0	0	48.79204545454546	7385.20125	0.131154467168905	0.6325	0.5
376	다사593087	2	MULTIPOLYGON (((127.0415149774566 37.17617762808073, 127.0415095303094 37.17707901520481, 127.0426360097502 37.17708336864973, 127.0426414435152 37.17618198138427, 127.0415149774566 37.17617762808073)))	0	0	0	59.0	1	0	4	0	3	5	31	0	1	0	251.8477083333333	3848.813333333333	0.20413248331063946	51.05833333333334	0.5833333333333334
377	다사593091	1	MULTIPOLYGON (((127.0414931874134 37.17978317574818, 127.0414877392965 37.18068456231968, 127.0426142722718 37.18068891633008, 127.0426197070042 37.17978752961719, 127.0414931874134 37.17978317574818)))	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	515.8281696428572	987.485	0.046606413766586016	85.595	0.25
378	다사593092	0	MULTIPOLYGON (((127.0414877392965 37.18068456231968, 127.0414822909371 37.18158594875304, 127.0426088372975 37.18159030290482, 127.0426142722718 37.18068891633008, 127.0414877392965 37.18068456231968)))	0	0	0	44.0	0	0	0	0	1	2	0	0	0	0	283.26	987.485	0.046606413766586016	85.595	0.25
379	다사593093	0	MULTIPOLYGON (((127.0414822909371 37.18158594875304, 127.0414768423352 37.18248733504826, 127.0426034020813 37.18249168934141, 127.0426088372975 37.18159030290482, 127.0414822909371 37.18158594875304)))	0	0	0	142.0	1	0	0	0	0	3	0	975	0	0	215.8342708333333	1273.464	0.10171873004124493	77.83800000000002	0.475
380	다사593094	0	MULTIPOLYGON (((127.0414768423352 37.18248733504826, 127.0414713934909 37.18338872120533, 127.0425979666232 37.18339307563986, 127.0426034020813 37.18249168934141, 127.0414768423352 37.18248733504826)))	0	1	0	36.0	0	0	2	1	5	6	0	0	1	0	78.5671875	5581.355	0.15963793744060198	20.577500000000004	0.9375
381	다사593095	0	MULTIPOLYGON (((127.0414713934909 37.18338872120533, 127.041465944404 37.18429010722424, 127.0425925309232 37.18429446180016, 127.0425979666232 37.18339307563986, 127.0414713934909 37.18338872120533)))	0	2	0	37.0	0	0	2	0	4	6	0	0	0	0	136.260625	6934.4525	0.17425860721372727	5.2725	1.0
382	다사593096	0	MULTIPOLYGON (((127.041465944404 37.18429010722424, 127.0414604950746 37.185191493105, 127.0425870949813 37.18519584782231, 127.0425925309232 37.18429446180016, 127.041465944404 37.18429010722424)))	0	1	0	52.0	0	0	3	0	7	7	0	0	2	0	56.86302083333334	5238.4450000000015	0.1940798669746003	25.56833333333333	0.875
383	다사593097	0	MULTIPOLYGON (((127.0414604950746 37.185191493105, 127.0414550455026 37.18609287884761, 127.0425816587975 37.18609723370633, 127.0425870949813 37.18519584782231, 127.0414604950746 37.185191493105)))	0	2	0	6.0	0	0	4	1	7	10	273	103	0	0	117.58802083333332	4514.321250000001	0.1865458540170445	38.7175	0.8125
384	다사593098	0	MULTIPOLYGON (((127.0414550455026 37.18609287884761, 127.0414495956882 37.18699426445207, 127.0425762223717 37.18699861945218, 127.0425816587975 37.18609723370633, 127.0414550455026 37.18609287884761)))	0	0	0	0.0	0	6	0	1	2	11	750	54	1	0	905.3259375	2678.4100000000008	0.14363880005518162	63.17916666666667	0.5
385	다사593099	0	MULTIPOLYGON (((127.0414495956882 37.18699426445207, 127.0414441456311 37.18789564991838, 127.0425707857039 37.18790000505989, 127.0425762223717 37.18699861945218, 127.0414495956882 37.18699426445207)))	0	0	0	0.0	0	0	10	0	4	10	603	66	1	0	547.44125	2488.7625000000007	0.21730603487635367	60.90333333333334	0.5
386	다사593100	2	MULTIPOLYGON (((127.0414441456311 37.18789564991838, 127.0414386953315 37.18879703524654, 127.0425653487942 37.18880139052944, 127.0425707857039 37.18790000505989, 127.0414441456311 37.18789564991838)))	0	3	0	0.0	0	0	7	0	4	8	1	0	1	0	542.7028124999998	12927.988333333333	0.15232210386847636	18.03	0.9166666666666666
387	다사593101	0	MULTIPOLYGON (((127.0414386953315 37.18879703524654, 127.0414332447894 37.18969842043651, 127.0425599116425 37.18970277586084, 127.0425653487942 37.18880139052944, 127.0414386953315 37.18879703524654)))	0	0	0	0.0	0	0	1	0	0	4	1	3	1	0	119.88388257575758	2293.203333333333	0.17723294728548855	16.483333333333334	0.4166666666666667
389	다사593106	0	MULTIPOLYGON (((127.0414114401947 37.19330395981489, 127.0414059884394 37.19420534431408, 127.0425327222538 37.19420970044549, 127.0425381606156 37.19330831580488, 127.0414114401947 37.19330395981489)))	0	0	0	0.0	0	0	0	0	0	0	0	2	0	0	46.6221875	2748.35	0.2683382540356369	57.855	0.25
390	다사593108	0	MULTIPOLYGON (((127.0414005364416 37.1951067286751, 127.041395084201 37.19600811289796, 127.0425218448041 37.19601246931224, 127.04252728365 37.19511108494794, 127.0414005364416 37.1951067286751)))	0	0	0	0.0	0	0	0	1	0	7	0	0	0	0	44.55416666666666	24255.73	0.17674386019015542	89.015	1.0
391	다사593109	0	MULTIPOLYGON (((127.041395084201 37.19600811289796, 127.0413896317178 37.19690949698264, 127.0425164057161 37.19691385353835, 127.0425218448041 37.19601246931224, 127.041395084201 37.19600811289796)))	0	0	0	0.0	0	0	0	0	0	4	0	5	0	0	30.52260416666667	13890.0925	0.10729232927056276	54.8425	0.75
392	다사593110	0	MULTIPOLYGON (((127.0413896317178 37.19690949698264, 127.041384178992 37.19781088092917, 127.0425109663861 37.19781523762632, 127.0425164057161 37.19691385353835, 127.0413896317178 37.19690949698264)))	0	0	0	0.0	0	0	0	0	0	3	0	2	1	0	18.334166666666665	13890.0925	0.10729232927056276	54.8425	0.75
393	다사594040	1	MULTIPOLYGON (((127.0428965578889 37.13381662411201, 127.0428911354774 37.13471801786853, 127.0440169868429 37.13472235398071, 127.0440223959002 37.13382096008331, 127.0428965578889 37.13381662411201)))	0	1	0	0.0	0	0	0	0	0	6	0	0	0	0	0.5290151515151515	6833.495	0.14128002836145007	33.041666666666664	0.75
394	다사594047	0	MULTIPOLYGON (((127.0428585959406 37.14012637750796, 127.0428531718397 37.1410277702979, 127.0439791167011 37.14103210739619, 127.0439845274436 37.14013071446536, 127.0428585959406 37.14012637750796)))	0	0	0	0.0	0	0	6	2	2	2	0	0	1	0	32.96388888888889	3283.833333333333	0.0973180852055963	70.27666666666667	0.5
395	다사594048	0	MULTIPOLYGON (((127.0428531718397 37.1410277702979, 127.0428477474975 37.14192916294975, 127.0439737057178 37.14193350018892, 127.0439791167011 37.14103210739619, 127.0428531718397 37.1410277702979)))	0	0	0	0.0	0	0	0	0	0	4	0	0	0	0	6.734486607142857	2054.1450000000004	0.10492572751289483	24.31	0.5
396	다사594049	0	MULTIPOLYGON (((127.0428477474975 37.14192916294975, 127.0428423229138 37.14283055546352, 127.0439682944937 37.14283489284357, 127.0439737057178 37.14193350018892, 127.0428477474975 37.14192916294975)))	0	0	0	0.0	0	0	0	0	0	3	0	0	1	0	25.48804924242424	1298.0883333333334	0.09343924646989876	36.22333333333333	0.5
397	다사594050	0	MULTIPOLYGON (((127.0428423229138 37.14283055546352, 127.0428368980888 37.14373194783917, 127.0439628830287 37.14373628536013, 127.0439682944937 37.14283489284357, 127.0428423229138 37.14283055546352)))	0	0	0	51.0	0	0	0	0	0	4	15	0	1	0	148.2420833333333	912.5983333333336	0.0875324781958946	43.02333333333333	0.5
398	다사594051	1	MULTIPOLYGON (((127.0428368980888 37.14373194783917, 127.0428314730223 37.14463334007677, 127.043957471323 37.14463767773861, 127.0439628830287 37.14373628536013, 127.0428368980888 37.14373194783917)))	0	0	0	120.0	3	2	0	1	0	1	24	2	0	0	178.47833333333335	897.675	0.08720542269088237	44.71	0.5
399	다사594052	0	MULTIPOLYGON (((127.0428314730223 37.14463334007677, 127.0428260477144 37.14553473217624, 127.0439520593764 37.14553906997899, 127.043957471323 37.14463767773861, 127.0428314730223 37.14463334007677)))	1	0	0	79.0	0	0	0	0	0	1	27	508	0	0	97.63166666666666	897.675	0.08720542269088237	44.71	0.5
401	다사594065	0	MULTIPOLYGON (((127.0427609251841 37.15635142659831, 127.0427554967365 37.15725281690246, 127.0438816821497 37.1572571565372, 127.0438870972282 37.1563557660921, 127.0427609251841 37.15635142659831)))	0	1	0	0.0	0	0	0	0	1	4	0	0	0	1	163.44750000000005	18799.450000000004	0.1701562091265703	91.345	1.0
402	다사594066	0	MULTIPOLYGON (((127.0427554967365 37.15725281690246, 127.0427500680475 37.15815420706851, 127.0438762668302 37.15815854684418, 127.0438816821497 37.1572571565372, 127.0427554967365 37.15725281690246)))	0	1	0	0.0	0	0	1	0	1	4	0	0	0	1	15.220611111111117	18799.450000000004	0.1701562091265703	91.345	1.0
403	다사594072	0	MULTIPOLYGON (((127.0427229209778 37.16266115582703, 127.042717490839 37.16356254516439, 127.0438437698521 37.16356688578581, 127.0438491866177 37.16266549630749, 127.0427229209778 37.16266115582703)))	0	0	0	0.0	0	0	0	0	0	2	2	0	1	0	2.354270833333333	1082.03625	0.17742998697896314	43.57625	0.625
404	다사594080	0	MULTIPOLYGON (((127.0426794730998 37.16987226665847, 127.0426740410274 37.17077365489083, 127.0438004270476 37.17077799664009, 127.0438058457421 37.16987660826674, 127.0426794730998 37.16987226665847)))	0	1	0	0.0	0	0	0	0	1	2	33	0	0	0	143.73223484848486	3420.55875	0.10609415589249437	14.56125	0.5
405	다사594081	0	MULTIPOLYGON (((127.0426740410274 37.17077365489083, 127.0426686087131 37.17167504298506, 127.0437950081119 37.17167938487533, 127.0438004270476 37.17077799664009, 127.0426740410274 37.17077365489083)))	0	0	0	277.0	0	0	0	0	0	0	0	1647	0	0	302.6859375	920.13	0.05531788641229382	55.965	0.5
406	다사594082	0	MULTIPOLYGON (((127.0426686087131 37.17167504298506, 127.0426631761571 37.17257643094118, 127.043789588935 37.17258077297242, 127.0437950081119 37.17167938487533, 127.0426686087131 37.17167504298506)))	0	0	0	114.0	1	2	0	0	0	0	0	0	0	0	375.38875	920.13	0.05531788641229382	55.965	0.5
407	다사594083	0	MULTIPOLYGON (((127.0426631761571 37.17257643094118, 127.0426577433594 37.17347781875915, 127.043784169517 37.17348216093141, 127.043789588935 37.17258077297242, 127.0426631761571 37.17257643094118)))	0	0	0	94.0	0	0	0	0	0	0	0	0	0	0	40.39598484848485	920.13	0.05531788641229382	55.965	0.5
408	다사594087	0	MULTIPOLYGON (((127.0426414435152 37.17618198138427, 127.0426360097502 37.17708336864973, 127.0437624894329 37.17708771138602, 127.0437679098158 37.17618632397956, 127.0426414435152 37.17618198138427)))	0	0	0	83.0	0	0	1	0	3	3	1	2	0	0	56.32979166666666	3661.685	0.2178386815923536	65.38	0.75
409	다사594088	0	MULTIPOLYGON (((127.0426360097502 37.17708336864973, 127.0426305757434 37.17798475577703, 127.0437570688088 37.17798909865434, 127.0437624894329 37.17708771138602, 127.0426360097502 37.17708336864973)))	0	0	0	58.0	0	0	0	1	1	2	0	0	0	0	55.42087121212122	1598.8500000000006	0.264066517112179	75.525	0.5
410	다사594089	0	MULTIPOLYGON (((127.0426305757434 37.17798475577703, 127.0426251414947 37.17888614276618, 127.0437516479434 37.17889048578451, 127.0437570688088 37.17798909865434, 127.0426305757434 37.17798475577703)))	1	0	0	68.0	0	0	0	0	1	4	0	0	1	0	78.69822916666666	1598.8500000000006	0.264066517112179	75.525	0.5
